8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22,22,22,22,22,22,22,22,22,22,22,22,23,23
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,71,71,71,71,71,72,75,79,82,84,86,86,87
6,13,13,13,13,13,13,13,13,13,13,13,14,16,16
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,31,31,31,31,31,31,31,31,32,33,33,34,35,31
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,80,80,80,80,80,80,80,80,80,83,83,82,82,82
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,10,10,10,10,10,10,10,9,11,11,11,11,11
8,11,11,11,11,11,11,11,11,11,11,11,12,15,14
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,48,48,48,48,48,48,48,48,48,48,48,48,49,52
3,56,56,56,56,56,56,56,56,56,59,63,65,67,71
4,32,32,32,32,32,32,32,32,32,36,39,42,45,47
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,36,36,36,36,36,36,36,38,40,42,44,47,51
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,23,23,23,23,23,23,23,23,23,23,23,25,28,28
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,65,65,65,65,65,65,65,64,64,67,69,72,74,77
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27,27,27,27,27,27,27,27,27,31,33,37,41,45
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6,45,45,45,45,45,46,46,46,45,45,45,45,44,44
0,33,33,33,33,33,33,34,34,34,34,34,34,34,35
0,25,25,25,25,25,25,25,25,25,26,26,27,30,30
2,22,22,22,22,22,22,22,22,22,22,22,22,22,25
6,4,4,4,4,4,4,4,4,4,4,3,3,3,3
6,36,36,36,36,36,36,36,36,36,37,40,44,47,46
0,10,10,10,10,10,10,10,10,13,13,13,13,13,13
8,32,32,32,32,32,32,32,32,32,32,32,34,31,33
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,46,46,46,46,46,46,46,47,48,50,53,54,55
8,9,9,9,9,9,9,9,9,9,9,9,9,9,12
9,10,10,10,10,10,10,10,10,10,10,10,10,10,10
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,9
2,30,30,30,30,30,30,30,29,31,36,40,45,49,53
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,75,75,75,75,75,75,78,82,87,91,94,94,94
1,59,59,59,59,59,59,59,59,59,60,61,62,63,65
4,17,17,17,17,17,17,17,17,17,17,17,19,23,28
4,42,42,42,42,42,42,42,42,42,42,42,44,48,50
4,19,19,19,19,19,19,19,19,20,21,23,24,25,28
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,16,16,16,16,16,16,16,17,17,19,20,20
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,54,54,54,54,54,54,54,54,54,54,55,58,59,61
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,23,23,23,23,23,23,23,23,23,23,23,23,27,31
8,12,12,12,12,12,12,12,12,12,12,12,12,14,16
2,27,27,27,27,27,27,27,27,28,29,31,32,33,36
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,61,61,61,61,61,61,61,61,61,61,63,64,65,66
0,43,43,43,43,43,43,43,43,44,47,49,51,53,56
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,55,55,55,55,55,55,55,55,55,55,55,56,58,59
1,67,67,67,67,67,67,67,67,67,67,69,70,72,73
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27,27,27,27,27,27,27,27,29,31,33,34,35,33
8,5,5,5,5,5,5,5,5,5,5,5,5,6,8
6,36,36,36,36,36,36,36,36,36,37,39,43,45,45
1,72,72,72,72,72,72,72,72,72,72,75,76,77,77
1,33,33,33,33,33,33,33,33,33,33,34,34,37,38
8,25,25,25,25,25,25,25,25,25,25,26,26,27,30
6,28,28,28,28,28,28,28,28,28,28,28,29,31,35
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,61,61,61,61,61,61,61,61,64,68,72,74,75,77
3,20,20,20,20,20,20,20,20,20,20,21,24,24,24
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,45,45,45,45,45,45,45,47,50,52,54,55,55,57
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,3,3,3,3,3,3,3,3,5,7,10,12
3,36,36,36,36,36,36,36,36,36,39,43,47,51,55
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,54,54,54,54,54,54,54,54,56,55,57,56,55,55
2,26,26,26,26,26,26,26,26,27,27,27,30,31,30
0,32,32,32,32,32,32,32,33,36,40,45,49,54,58
2,61,61,61,61,61,61,61,64,67,68,69,70,74,77
3,26,26,26,26,26,26,26,26,26,26,26,26,28,32
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30,30,30,30,30,30,30,30,30,33,37,41,44,48
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,70,70,70,70,70,70,70,70,70,71,72,71,71,70
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,12,12,12,12,12,12,12,12,15,19,24,28,32
8,13,13,13,13,13,13,13,13,13,13,13,13,17,19
8,7,7,7,7,7,7,7,7,7,7,7,7,7,8
2,43,43,43,43,43,43,43,43,44,44,46,47,49,51
3,60,60,60,60,60,60,60,60,60,60,60,60,61,61
2,42,42,42,42,42,42,42,45,50,54,58,62,67,71
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,50,50,50,50,50,50,50,50,50,50,50,50,50,50
3,19,19,19,19,19,19,19,19,19,19,24,28,32,32
3,40,40,40,40,40,40,40,40,42,45,47,49,50,49
0,40,40,40,40,40,40,40,41,44,47,50,51,52,53
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,12,12,12,12,12,12,12,12,12,12,12,12,12
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,27,27,27,27,27,27,27,27,27,27,28,31,35,38
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,52,52,52,52,52,52,52,52,57,61,66,70,72,75
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,85,85,85,85,85,85,85,85,85,85,85,85,85,86
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,47,47,47,47,47,47,47,47,48,53,57,59,63,67
6,44,44,44,44,44,44,44,47,49,50,51,50,50,50
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,54,54,54,54,54,54,54,54,55,57,58,61,63,66
0,46,46,46,46,46,46,46,47,50,53,56,59,60,61
0,52,52,52,52,52,52,52,53,55,58,61,63,63,62
4,46,46,46,46,46,46,46,46,45,45,45,49,51,51
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,32,32,32,32,32,32,32,32,33,35,36,39,42,44
3,18,18,18,18,18,18,18,18,18,18,18,18,19,23
6,49,49,49,49,49,49,49,49,51,54,57,60,61,60
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48,48,48,48,48,48,48,48,48,48,49,52,52,53
8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,80,80,80,80,80,80,80,80,80,80,80,80,79,80
2,32,32,32,32,32,32,32,32,33,36,39,42,45,48
1,55,55,55,55,55,55,55,55,55,55,55,57,58,60
1,56,56,56,56,56,56,56,56,56,56,57,58,61,63
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30,30,30,30,30,30,30,30,30,32,33,34,35,36
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,54,54,54,54,54,54,54,54,54,55,59,62,66
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,44,44,44,44,44,44,44,45,48,49,50,51,51,51
8,11,11,11,11,11,11,11,11,11,11,11,11,11,13
2,70,70,70,70,70,70,70,72,76,80,85,88,88,88
6,18,18,18,18,18,18,18,18,18,18,18,18,22,26
0,48,48,48,48,48,48,48,50,52,55,57,60,60,61
6,32,32,32,32,32,32,32,32,32,35,38,40,41,41
0,63,63,63,63,63,63,65,69,73,77,81,83,84,88
6,27,27,27,27,27,27,27,27,27,28,29,32,35,33
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,96,96,96,96,96,96,100,104,108,111,113,115,117,119
1,70,70,70,70,70,70,70,70,70,70,72,73,73,74
9,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,21,21,21,21,21,21,21,21,23,27,29,33,36,40
1,77,77,77,77,77,77,77,77,77,78,78,78,79,79
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,52,52,52,52,53,53,53,56,59,61,62,64,68,72
0,37,37,37,37,37,37,37,39,43,46,48,51,55,58
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,9
3,21,21,21,21,21,21,21,21,21,21,21,21,21,22
4,79,79,79,79,79,79,79,79,82,86,88,91,93,93
8,12,12,12,12,12,12,12,12,12,12,12,12,13,16
4,21,21,21,21,21,21,21,21,21,21,22,23,25,25
1,15,15,15,15,15,15,15,15,15,15,15,18,22,25
8,23,23,23,23,23,23,23,23,23,23,23,23,27,26
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,83,83,83,83,83,83,85,89,92,96,98,100,99,100
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,17,17,17,17,17,17,17,17,17,17,17,20,23
3,25,25,25,25,25,25,25,25,25,25,25,29,32,35
8,44,44,44,44,44,44,46,47,48,49,50,51,52,53
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,83,83,83,83,83,83,83,85,88,91,94,94,93,93
2,31,31,31,31,31,31,31,31,32,32,32,32,30,28
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,25,25,25,25,25,26,28,29,31,32,33,33,33
2,60,60,60,60,60,60,61,64,68,72,75,77,79,81
6,52,52,52,52,52,52,54,57,59,61,62,63,65,67
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,57,57,57,57,58,58,59,61,62,63,65,66,66
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72,72,72,72,72,72,72,72,72,76,79,80,81,83
6,43,43,43,43,43,43,43,43,45,48,50,52,51,50
2,49,49,49,49,49,49,49,52,56,60,64,67,71,75
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,51,51,51,51,51,51,51,51,53,56,58,59,59,59
1,83,83,83,83,83,83,83,83,83,84,85,86,87,88
3,24,24,24,24,24,24,24,24,24,24,24,25,29,31
3,42,42,42,42,42,42,43,43,44,47,50,53,57,61
6,47,47,47,47,47,47,47,47,47,47,50,54,55,57
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,13,13,13,13,13,13,13,13,13,13,13,13,15
6,46,46,46,46,46,46,46,49,51,52,53,54,57,60
6,45,45,45,45,45,45,45,48,50,52,54,53,55,58
4,53,53,53,53,53,53,53,53,53,54,57,59,60,59
5,43,43,43,43,43,43,43,43,43,43,43,43,43,43
6,22,22,22,22,22,22,23,25,25,24,23,23,23,23
1,64,64,64,64,64,64,64,64,64,64,64,66,66,66
4,49,49,49,49,49,49,49,49,49,49,52,55,57,59
2,44,44,44,44,44,44,44,44,44,44,47,50,52,53
3,11,11,11,11,11,11,11,11,11,11,11,10,14,15
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,47,47,47,47,47,47,47,49,53,55,57,57,58,59
8,29,29,29,29,29,29,29,29,29,29,29,29,29,33
9,48,48,48,48,48,48,48,48,48,48,48,49,54,58
0,91,91,91,91,91,91,91,96,100,104,107,108,108,109
4,33,33,33,33,33,33,33,33,33,33,34,37,41,43
8,14,14,14,14,14,14,14,14,14,14,14,15,15,15
1,53,53,53,53,53,53,53,53,53,53,54,56,58,60
4,43,43,43,43,43,43,43,43,43,44,48,50,52,53
8,60,60,60,60,60,61,63,66,67,69,70,72,75,77
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,35,35,35,35,35,35,35,35,35,35,38,41,42,42
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,63,63,63,63,63,63,63,63,63,63,67,67,68,68
8,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,34,34,34,34,34,34,34,34,34,34,35,38,41,41
1,42,42,42,42,42,42,42,42,42,42,43,46,50,54
2,69,69,69,69,69,69,69,69,69,69,73,76,76,77
0,47,47,47,47,47,47,47,48,51,55,58,62,63,66
1,36,36,36,36,36,36,36,36,36,36,36,36,38,39
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,43,43,43,43,43,43,43,44,47,49,50,51,51,51
3,53,53,53,53,53,53,53,53,53,53,56,60,62,62
1,69,69,69,69,69,69,69,69,69,69,69,72,72,74
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,46,46,46,46,46,46,46,46,46,48,48,48,48
1,76,76,76,76,76,76,76,76,76,76,80,82,84,86
3,45,45,45,45,45,45,45,45,46,48,50,51,50,49
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42,42,42,42,42,42,42,42,42,45,49,53,57,59
2,37,37,37,37,37,37,37,37,37,37,37,40,41,42
0,47,47,47,47,47,47,47,50,54,59,63,67,68,72
8,17,17,17,17,17,17,17,17,17,17,17,17,17,20
2,39,39,39,39,39,39,39,40,43,45,47,47,48,49
3,38,38,38,38,38,38,38,38,38,38,38,37,38,41
3,28,28,28,28,28,28,28,28,28,28,32,35,39,40
6,81,81,81,81,81,81,81,84,85,86,88,91,94,97
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,63,63,63,63,63,63,63,65,69,72,76,78,79,80
1,57,57,57,57,57,57,57,57,57,57,59,57,58,58
8,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2,27,27,27,27,27,27,28,29,29,28,29,32,35,38
2,31,31,31,31,31,31,31,31,31,31,31,31,33,36
6,30,30,30,30,30,30,30,30,30,30,32,35,39,42
1,46,46,46,46,46,46,46,46,46,46,46,48,49,50
1,75,75,75,75,75,75,75,75,75,76,79,79,80,81
2,13,13,13,13,13,13,13,13,13,13,13,14,15,17
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,82,82,82,82,82,82,86,90,95,99,103,107,110,113
2,61,61,61,61,61,61,62,65,67,69,69,69,68,68
1,61,61,61,61,61,61,61,61,61,61,63,64,65,67
3,9,9,9,9,9,9,9,9,9,9,9,9,10,11
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,74,74,74,74,74,74,74,74,74,76,77,78,80,81
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,76,76,76,76,76,76,79,82,82,82,83,85,86
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,73,73,73,73,73,73,73,73,73,73,76,76,76,77
4,27,27,27,27,27,27,27,27,27,27,27,27,27,29
6,74,74,74,74,74,74,75,78,79,81,82,84,86,87
8,9,9,9,9,9,9,9,9,9,9,9,9,9,10
9,38,38,38,38,38,38,38,38,38,38,38,38,38,38
3,40,40,40,40,40,40,40,40,40,41,43,44,43,43
1,45,45,45,45,45,45,45,45,45,47,46,45,47,50
6,26,26,26,26,26,26,26,26,26,26,27,30,35,39
2,34,34,34,34,34,34,34,34,36,40,44,48,51,55
4,30,30,30,30,30,30,30,30,30,30,30,30,34,38
8,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,31,31,31,31,31,31,33,37,41,45,50,54,59
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,46,46,46,46,46,46,48,50,54,57,60,60,62
2,43,43,43,43,43,43,43,43,45,47,50,53,55,59
4,53,53,53,53,53,53,53,53,53,56,61,63,65,67
6,47,47,47,47,47,47,47,47,47,47,47,47,47,49
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,40,40,40,40,40,40,40,40,40,41,44,48,51,51
1,37,37,37,37,37,37,37,37,37,37,38,42,46,50
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68,68,68,68,68,68,68,68,68,68,69,69,69,69
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,28,28,28,28,28,28,28,28,28,28,28,28,30,31
3,68,68,68,68,68,68,68,72,74,76,75,75,76,78
0,84,84,84,84,84,84,86,90,92,92,91,93,95,97
6,44,44,44,44,44,44,44,44,45,48,52,55,57,57
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,43,43,43,43,43,43,43,43,43,45,48,49,49,52
6,30,30,30,30,30,30,30,30,31,31,31,32,30,30
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,26,26,26,26,26,26,26,26,27,30,35,39,43
3,78,78,78,78,78,78,78,78,81,85,88,90,90,90
1,56,56,56,56,56,56,56,56,56,56,56,58,59,61
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8,8,8,8,8,8,8,9,11,13,15,17,18,19
0,44,44,44,44,44,44,44,44,47,51,55,59,63,67
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,29,29,29,29,29,29,29,29,29,33,36,37,39
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,53,53,53,53,53,53,53,53,53,53,55,59,63,65
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,72,72,72,72,72,72,72,72,72,74,76,78,79
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,5,5,5,5,5,5,5,5,5,5,5,7,10
4,42,42,42,42,42,42,42,42,42,42,45,50,53,55
2,25,25,25,25,25,25,25,26,28,31,33,35,38,42
8,16,16,16,16,16,16,16,16,16,16,16,19,20,19
8,48,48,48,50,54,58,62,67,71,76,80,85,89,94
0,55,55,55,55,55,55,55,59,62,65,68,70,71,70
0,52,52,52,52,52,52,53,55,58,59,59,60,62,65
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,12,12,12,12,12,12,12,12,12,12,12,14,17
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,13,13,13,13,13,13,13,13,13,13,14,15,16
0,54,54,54,54,54,54,54,56,59,61,63,65,63,62
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,39,39,39,39,39,39,39,39,39,40,43,45,46,45
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,53,53,53,53,53,53,53,56,58,59,60,59,60,59
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,37,37,37,37,37,37,37,37,40,43,46,48,51,55
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,31,31,31,31,31,31,31,31,33,36,40,44,48,51
6,74,74,74,74,74,74,76,80,84,85,87,89,92,95
3,60,60,60,60,60,60,60,60,60,63,64,64,63,63
2,82,82,82,82,82,82,86,90,94,98,101,102,103,104
1,58,58,58,58,58,58,58,58,58,58,58,61,61,62
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,28,28,28,28,28,28,28,28,31,35,40,44,49,53
6,16,16,16,16,16,16,16,16,16,16,16,18,20,22
2,43,43,43,43,43,43,43,43,43,43,44,46,47,49
4,25,25,25,25,25,25,25,25,25,25,27,31,34,37
2,48,48,48,48,48,48,48,48,48,49,52,56,59,58
6,8,8,8,8,8,8,8,8,8,8,9,10,11,12
2,75,75,75,75,75,75,78,82,86,90,94,97,100,101
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,46,46,46,46,46,46,46,47,51,55,59,61,65,69
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,27,27,27,27,27,27,27,27,27,27,27,27,27,27
6,44,44,44,44,44,45,45,45,47,50,52,54,54,57
2,56,56,56,56,56,56,58,62,65,69,73,74,76,79
8,40,40,40,40,40,42,45,47,50,53,56,58,61,62
2,43,43,43,43,43,43,43,43,43,43,47,51,56,60
4,35,35,35,35,35,35,35,35,36,38,42,46,48,49
1,71,71,71,71,71,71,71,71,71,71,73,74,74,74
3,10,10,10,10,10,10,10,10,10,10,10,10,10,13
2,43,43,43,43,43,43,43,44,46,47,47,46,46,47
8,9,9,9,9,9,9,9,9,9,9,9,9,10,12
0,18,18,18,18,18,18,18,18,19,21,25,28,31,35
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,52,52,52,52,52,52,52,52,52,54,58,60,64,68
3,32,32,32,32,32,32,32,32,32,32,31,31,33,37
0,47,47,47,47,47,47,47,47,51,55,59,62,64,69
0,53,53,53,53,53,53,53,56,59,63,66,69,69,70
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,45,45,45,45,45,45,45,45,46,49,52,56,59,60
1,60,60,60,60,60,60,60,60,60,61,62,63,65,66
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,13,13,13,13,13,13,13,13,13,13,15,18,19
3,37,37,37,37,37,37,37,37,38,39,39,39,37,35
6,12,12,12,12,12,12,12,12,12,12,13,15,17,18
0,48,48,48,48,48,48,48,50,54,58,62,65,67,71
5,24,24,24,24,24,24,24,24,24,24,24,24,24,24
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,23,23,23,23,23,23,23,23,23,23,23,24,28
8,15,15,15,15,15,15,15,15,15,15,15,15,16,20
3,8,8,8,8,8,8,8,8,8,8,8,7,7,10
2,38,38,38,38,38,38,38,40,41,42,44,44,43,44
3,23,23,23,23,23,23,23,23,23,23,23,23,25,29
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,53,53,53,53,53,53,53,53,53,53,55,55,56
1,65,65,65,65,65,65,65,65,65,65,68,69,71,73
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,60,60,60,60,60,60,60,60,60,60,64,65,66
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,44,44,44,44,44,44,46,48,50,51,52,50,52
5,63,63,63,63,63,63,63,63,63,63,63,63,63,65
2,42,42,42,42,42,42,43,44,46,47,48,48,45,44
1,56,56,56,56,56,56,56,56,56,56,58,58,58,58
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,59,59,59,59,59,59,59,63,66,69,72,72,73,73
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,34,34,34,34,34,34,34,34,34,36,38,41,43,43
0,15,15,15,15,15,15,15,15,15,15,15,15,15,17
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,28,28,28,28,28,28,28,28,28,29,31,33,35,34
4,78,78,78,78,78,78,78,78,78,81,85,87,89,90
3,50,50,50,50,50,50,50,51,52,54,56,58,60,63
2,34,34,34,34,34,34,34,34,37,41,45,49,53,57
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,35,35,35,35,35,35,35,35,35,36,39,43,48,51
3,42,42,42,42,42,42,43,47,51,55,59,62,65,69
2,48,48,48,48,48,48,48,49,53,57,60,61,65,69
2,65,65,65,65,65,65,65,67,69,71,70,69,69,70
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,45,45,45,45,45,45,45,45,45,45,45,50,54,55
4,31,31,31,31,31,31,31,31,31,31,33,35,36,38
4,39,39,39,39,39,39,39,39,39,39,39,39,42,43
2,70,70,70,70,70,70,70,71,75,79,83,87,87,89
6,47,47,47,47,47,47,47,50,51,52,52,51,54,57
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,44,44,44,44,44,44,44,44,45,48,52,56,55,55
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,79,79,79,79,79,79,79,79,84,88,90,91,91,94
